"event","distinct_id","time","app_build_number","app_release","app_version","app_version_string","bluetooth_enabled","bluetooth_version","brand","carrier","city","ios_ifa","google_play_services","has_nfc","has_telephone","lib_version","manufacturer","model","os","os_version","radio","region","screen_dpi","screen_height","screen_width","wifi","CATEGORY","LogSerialID","mp_country_code","mp_device_model","mp_lib","Campaign","CampaignLogin","from_binding","text","tag"
"main_editorchoice","LKAT8835","1477202589","1015","4.2.2","1015","4.2.2","false","?","?","GT","Taipei","ED0E23DA-509C-40F1-AC20-B48174E20230","?","false","false","2.9.9","Apple","iPhone8,2","iPhone OS","9.0.2","LTE","Taipei","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"pointsdetail_view","BSALZB26","1477202594","88","88","4.2.3","4.2.3","true","ble","samsung","Chunghwa Telecom","Taipei","?","available","true","true","4.9.2","samsung","SM-G530Y","Android","4.4.4","?","Taipei","240","960","540","true","A03","A03_6_201606","TW","?","android","?","?","?","?","?"
"main_pointsbanner","BNPCEG28","1477202604","88","88","4.2.3","4.2.3","false","ble","samsung","T Star","Taoyuan","?","available","true","true","4.9.2","samsung","SM-E7000","Android","4.4.4","?","Taoyuan","320","1280","720","true","A12","A12_40_201606","TW","?","android","?","?","?","?","?"
"pointsdetail_view","BNPCEG28","1477202605","88","88","4.2.3","4.2.3","false","ble","samsung","T Star","Taoyuan","?","available","true","true","4.9.2","samsung","SM-E7000","Android","4.4.4","?","Taoyuan","320","1280","720","true","A12","A12_40_201606","TW","?","android","?","?","?","?","?"
"pointsdetail_exchangenow","BNPCEG28","1477202613","88","88","4.2.3","4.2.3","false","ble","samsung","T Star","Taoyuan","?","available","true","true","4.9.2","samsung","SM-E7000","Android","4.4.4","?","Taoyuan","320","1280","720","true","A12","A12_40_201606","TW","?","android","?","?","?","?","?"
"pointsdetail_exchangenow","BSALZB26","1477202617","88","88","4.2.3","4.2.3","true","ble","samsung","Chunghwa Telecom","Taipei","?","available","true","true","4.9.2","samsung","SM-G530Y","Android","4.4.4","?","Taipei","240","960","540","true","A03","A03_6_201606","TW","?","android","?","?","?","?","?"
"main_popularcoupons","BNZBCV74","1477202628","1015","4.2.2","1015","4.2.2","false","?","?","?","Vienna","?","?","false","false","2.9.9","Apple","iPad4,7","iPhone OS","8.3","None","Vienna","0","480","320","true","?","?","AT","iPad4,7","iphone","?","?","?","?","?"
"main_view","BNZBCV74","1477202628","1015","4.2.2","1015","4.2.2","false","?","?","?","Vienna","?","?","false","false","2.9.9","Apple","iPad4,7","iPhone OS","8.3","None","Vienna","0","480","320","true","?","?","AT","iPad4,7","iphone","?","?","?","?","?"
"main_editorschoice_banner","90d5e542-0be4-4a38-84c5-8bdf299dd1b7","1477202635","88","88","4.2.3","4.2.3","false","ble","samsung","Chunghwa Telecom","Taipei","?","available","false","true","4.9.2","samsung","SM-A800IZ","Android","5.1.1","?","Taipei","480","1920","1080","false","","?","TW","?","android","?","?","?","?","?"
"main_notification","BNZBCV74","1477202638","1015","4.2.2","1015","4.2.2","false","?","?","?","Vienna","?","?","false","false","2.9.9","Apple","iPad4,7","iPhone OS","8.3","None","Vienna","0","480","320","true","?","?","AT","iPad4,7","iphone","?","?","?","?","?"
"main_editorchoice","BNPCEG28","1477202641","88","88","4.2.3","4.2.3","false","ble","samsung","T Star","Taoyuan","?","available","true","true","4.9.2","samsung","SM-E7000","Android","4.4.4","?","Taoyuan","320","1280","720","true","?","?","TW","?","android","?","?","?","?","?"
"main_popularcoupons","BQFUXG72","1477202664","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone6,2","iPhone OS","8.1.2","LTE","Taipei","0","568","320","false","?","?","TW","iPhone6,2","iphone","?","?","?","?","?"
"main_view","BQFUXG72","1477202664","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone6,2","iPhone OS","8.1.2","LTE","Taipei","0","568","320","false","?","?","TW","iPhone6,2","iphone","?","?","?","?","?"
"main_popularcoupons","BRNVYS22","1477202666","1015","4.2.2","1015","4.2.2","false","?","?","台灣之星","Taipei","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.2","HSDPA","Taipei","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_view","BRNVYS22","1477202666","1015","4.2.2","1015","4.2.2","false","?","?","台灣之星","Taipei","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.2","HSDPA","Taipei","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_notification","BQFUXG72","1477202667","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone6,2","iPhone OS","8.1.2","LTE","Taipei","0","568","320","false","?","?","TW","iPhone6,2","iphone","?","?","?","?","?"
"main_mycoupons","BRNVYS22","1477202670","1015","4.2.2","1015","4.2.2","false","?","?","台灣之星","Taipei","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.2","HSDPA","Taipei","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_view","BNZBCV74","1477202672","1015","4.2.2","1015","4.2.2","false","?","?","?","Vienna","?","?","false","false","2.9.9","Apple","iPad4,7","iPhone OS","8.3","None","Vienna","0","480","320","true","?","?","AT","iPad4,7","iphone","?","?","?","?","?"
"main_view","BQFUXG72","1477202673","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone6,2","iPhone OS","8.1.2","LTE","Taipei","0","568","320","false","?","?","TW","iPhone6,2","iphone","?","?","?","?","?"
"main_editorschoice_banner","90d5e542-0be4-4a38-84c5-8bdf299dd1b7","1477202705","88","88","4.2.3","4.2.3","false","ble","samsung","Chunghwa Telecom","Taipei","?","available","false","true","4.9.2","samsung","SM-A800IZ","Android","5.1.1","?","Taipei","480","1920","1080","false","","?","TW","?","android","?","?","?","?","?"
"main_popularcoupons","CBKBWF21","1477202845","1015","4.2.2","1015","4.2.2","false","?","?","Three","Reykjavik","?","?","false","false","2.9.9","Apple","iPhone9,4","iOS","10.0.2","HSDPA","Capital Region","0","736","414","true","?","?","IS","iPhone9,4","iphone","?","?","?","?","?"
"main_view","CBKBWF21","1477202845","1015","4.2.2","1015","4.2.2","false","?","?","Three","Reykjavik","?","?","false","false","2.9.9","Apple","iPhone9,4","iOS","10.0.2","HSDPA","Capital Region","0","736","414","true","?","?","IS","iPhone9,4","iphone","?","?","?","?","?"
"main_view","BRZKYG41","1477202846","88","88","4.2.3","4.2.3","false","ble","htc","台灣大哥大","Taipei","?","available","true","true","4.9.2","HTC","HTC_E9pw","Android","5.0.2","?","Taipei","640","2368","1440","true","?","?","TW","?","android","?","?","?","?","?"
"main_view","CBKBWF21","1477202855","1015","4.2.2","1015","4.2.2","false","?","?","Three","Reykjavik","?","?","false","false","2.9.9","Apple","iPhone9,4","iOS","10.0.2","HSDPA","Capital Region","0","736","414","true","?","?","IS","iPhone9,4","iphone","?","?","?","?","?"
"main_popularcoupons","BXMEQZ62","1477202858","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taichung","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.2","None","Taichung","0","736","414","true","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_view","BXMEQZ62","1477202858","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taichung","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.2","None","Taichung","0","736","414","true","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_mycoupons","BXMEQZ62","1477202859","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taichung","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.2","None","Taichung","0","736","414","true","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_cardholderlogin","BRZKYG41","1477202865","88","88","4.2.3","4.2.3","false","ble","htc","台灣大哥大","Taipei","?","available","true","true","4.9.2","HTC","HTC_E9pw","Android","5.0.2","?","Taipei","640","2368","1440","true","?","?","TW","?","android","?","?","?","?","?"
"main_mycoupons","BRZKYG41","1477202871","88","88","4.2.3","4.2.3","false","ble","htc","台灣大哥大","Taipei","?","available","true","true","4.9.2","HTC","HTC_E9pw","Android","5.0.2","?","Taipei","640","2368","1440","true","?","?","TW","?","android","?","?","?","?","?"
"main_notification","BRZKYG41","1477202875","88","88","4.2.3","4.2.3","false","ble","htc","台灣大哥大","Taipei","?","available","true","true","4.9.2","HTC","HTC_E9pw","Android","5.0.2","?","Taipei","640","2368","1440","true","?","?","TW","?","android","?","?","?","?","?"
"main_view","BSDWVS69","1477202895","88","88","4.2.3","4.2.3","false","ble","samsung","TW Mobile","?","?","available","true","true","4.9.2","samsung","SM-N9208","Android","6.0.1","?","?","560","2560","1440","false","?","?","TW","?","android","?","?","?","?","?"
"main_popularcoupons","BPVZNQ54","1477202895","1015","4.2.2","1015","4.2.2","false","?","?","台灣之星","Taipei","?","?","false","false","2.9.9","Apple","iPhone9,3","iOS","10.0.2","LTE","Taipei","0","667","375","true","?","?","TW","iPhone9,3","iphone","?","?","?","?","?"
"main_view","BPVZNQ54","1477202895","1015","4.2.2","1015","4.2.2","false","?","?","台灣之星","Taipei","?","?","false","false","2.9.9","Apple","iPhone9,3","iOS","10.0.2","LTE","Taipei","0","667","375","true","?","?","TW","iPhone9,3","iphone","?","?","?","?","?"
"main_creditcardhelper","BPVZNQ54","1477202898","1015","4.2.2","1015","4.2.2","false","?","?","台灣之星","Taipei","?","?","false","false","2.9.9","Apple","iPhone9,3","iOS","10.0.2","LTE","Taipei","0","667","375","true","?","?","TW","iPhone9,3","iphone","?","?","?","?","?"
"homepage_register","8de5d00a-ef13-4454-9f4c-e40af00eb937","1477202932","88","88","4.2.3","4.2.3","false","ble","asus","中華電信","Taichung","?","available","false","true","4.9.2","asus","ASUS_Z00ED","Android","6.0.1","?","Taichung","320","1280","720","true","?","?","TW","?","android","?","?","?","?","?"
"main_popularcoupons","CTLSHV56","1477203060","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone7,1","iOS","10.0.2","LTE","?","0","736","414","false","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_view","CTLSHV56","1477203060","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone7,1","iOS","10.0.2","LTE","?","0","736","414","false","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_notification","CTLSHV56","1477203066","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone7,1","iOS","10.0.2","LTE","?","0","736","414","false","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_view","BMQLFN57","1477203080","88","88","4.2.3","4.2.3","false","classic","SEMC","","Taipei","?","available","true","true","4.9.2","Sony Ericsson","LT28h","Android","4.0.4","?","Taipei","320","1280","720","true","?","?","TW","?","android","?","?","?","?","?"
"hompage_register_validation","8de5d00a-ef13-4454-9f4c-e40af00eb937","1477203081","88","88","4.2.3","4.2.3","false","ble","asus","中華電信","Taichung","?","available","false","true","4.9.2","asus","ASUS_Z00ED","Android","6.0.1","?","Taichung","320","1280","720","true","?","?","TW","?","android","?","?","?","?","?"
"main_view","BNZYNM36","1477203092","88","88","4.2.3","4.2.3","false","ble","samsung","Chunghwa Telecom","Taipei","?","available","true","true","4.9.2","samsung","SM-N910U","Android","6.0.1","?","Taipei","640","2560","1440","false","?","?","TW","?","android","?","?","?","?","?"
"main_creditcardhelper","BNZYNM36","1477203097","88","88","4.2.3","4.2.3","false","ble","samsung","Chunghwa Telecom","Taipei","?","available","true","true","4.9.2","samsung","SM-N910U","Android","6.0.1","?","Taipei","640","2560","1440","false","?","?","TW","?","android","?","?","?","?","?"
"main_notification","BNZYNM36","1477203112","88","88","4.2.3","4.2.3","false","ble","samsung","Chunghwa Telecom","Taipei","?","available","true","true","4.9.2","samsung","SM-N910U","Android","6.0.1","?","Taipei","640","2560","1440","false","?","?","TW","?","android","?","?","?","?","?"
"main_view","CTLSHV56","1477203114","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone7,1","iOS","10.0.2","LTE","?","0","736","414","false","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_notification","BNZYNM36","1477203117","88","88","4.2.3","4.2.3","false","ble","samsung","Chunghwa Telecom","Taipei","?","available","true","true","4.9.2","samsung","SM-N910U","Android","6.0.1","?","Taipei","640","2560","1440","false","?","?","TW","?","android","?","?","?","?","?"
"main_editorchoice","BNZYNM36","1477203129","88","88","4.2.3","4.2.3","false","ble","samsung","Chunghwa Telecom","Taipei","?","available","true","true","4.9.2","samsung","SM-N910U","Android","6.0.1","?","Taipei","640","2560","1440","false","?","?","TW","?","android","?","?","?","?","?"
"main_editorschoice_banner","BNZYNM36","1477203158","88","88","4.2.3","4.2.3","false","ble","samsung","Chunghwa Telecom","Taipei","?","available","true","true","4.9.2","samsung","SM-N910U","Android","6.0.1","?","Taipei","640","2560","1440","false","","?","TW","?","android","?","?","?","?","?"
"main_view","8de5d00a-ef13-4454-9f4c-e40af00eb937","1477203172","88","88","4.2.3","4.2.3","false","ble","asus","中華電信","Taichung","?","available","false","true","4.9.2","asus","ASUS_Z00ED","Android","6.0.1","?","Taichung","320","1280","720","true","?","?","TW","?","android","?","?","?","?","?"
"main_pointsbanner","8de5d00a-ef13-4454-9f4c-e40af00eb937","1477203183","88","88","4.2.3","4.2.3","false","ble","asus","中華電信","Taichung","?","available","false","true","4.9.2","asus","ASUS_Z00ED","Android","6.0.1","?","Taichung","320","1280","720","true","A02","A02_86_201608","TW","?","android","?","?","?","?","?"
"pointsdetail_view","8de5d00a-ef13-4454-9f4c-e40af00eb937","1477203185","88","88","4.2.3","4.2.3","false","ble","asus","中華電信","Taichung","?","available","false","true","4.9.2","asus","ASUS_Z00ED","Android","6.0.1","?","Taichung","320","1280","720","true","A02","A02_86_201608","TW","?","android","?","?","?","?","?"
"main_editorchoice","BMQLFN57","1477203205","88","88","4.2.3","4.2.3","false","classic","SEMC","","Taipei","?","available","true","true","4.9.2","Sony Ericsson","LT28h","Android","4.0.4","?","Taipei","320","1280","720","true","?","?","TW","?","android","?","?","?","?","?"
"main_editorschoice_banner","BMQLFN57","1477203207","88","88","4.2.3","4.2.3","false","classic","SEMC","","Taipei","?","available","true","true","4.9.2","Sony Ericsson","LT28h","Android","4.0.4","?","Taipei","320","1280","720","true","","?","TW","?","android","?","?","?","?","?"
"main_view","BTBCAT58","1477203233","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone7,1","iOS","10.0.2","LTE","?","0","667","375","false","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_popularcoupons","BTBCAT58","1477203233","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone7,1","iOS","10.0.2","LTE","?","0","667","375","false","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_cardholderlogin","BTBCAT58","1477203236","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone7,1","iOS","10.0.2","LTE","?","0","667","375","false","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_view","BTBCAT58","1477203248","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone7,1","iOS","10.0.2","LTE","?","0","667","375","false","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_popularcoupons","BMQLFN57","1477203254","88","88","4.2.3","4.2.3","false","classic","SEMC","","Taipei","?","available","true","true","4.9.2","Sony Ericsson","LT28h","Android","4.0.4","?","Taipei","320","1280","720","true","?","?","TW","?","android","?","?","?","?","?"
"main_view","40EF0CAA-8201-40C1-A086-440CE358C2D4","1477203257","1015","4.2.2","1015","4.2.2","false","?","?","遠傳電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone8,2","iPhone OS","9.1","None","Taipei","0","667","375","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_creditcardhelper","40EF0CAA-8201-40C1-A086-440CE358C2D4","1477203258","1015","4.2.2","1015","4.2.2","false","?","?","遠傳電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone8,2","iPhone OS","9.1","None","Taipei","0","667","375","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_view","BPLPGW71","1477203261","88","88","4.2.3","4.2.3","false","ble","asus","遠傳電信","Wan-hua","?","available","false","true","4.9.2","asus","ASUS_T00J","Android","4.3","?","Taipei","320","1280","720","false","?","?","TW","?","android","?","?","?","?","?"
"main_pointsbanner","8de5d00a-ef13-4454-9f4c-e40af00eb937","1477203263","88","88","4.2.3","4.2.3","false","ble","asus","中華電信","Taichung","?","available","false","true","4.9.2","asus","ASUS_Z00ED","Android","6.0.1","?","Taichung","320","1280","720","true","A02","A02_39_201608","TW","?","android","?","?","?","?","?"
"pointsdetail_view","8de5d00a-ef13-4454-9f4c-e40af00eb937","1477203264","88","88","4.2.3","4.2.3","false","ble","asus","中華電信","Taichung","?","available","false","true","4.9.2","asus","ASUS_Z00ED","Android","6.0.1","?","Taichung","320","1280","720","true","A02","A02_39_201608","TW","?","android","?","?","?","?","?"
